STN_ID,SITE_CODE,SWN,WELL_NAME,LATITUDE,LONGITUDE,WLM_METHOD,WLM_ACC,BASIN_CODE,BASIN_NAME,COUNTY_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO
38589,344122N1197070W001,04N27W22M001S,NA,34.4122,-119.707,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
25111,344122N1197070W002,04N27W22M002S,NA,34.4122,-119.707,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
37078,344144N1197131W001,04N27W21G001S,NA,34.4144,-119.713,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
23775,344144N1197131W002,04N27W21G002S,NA,34.4144,-119.713,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
50296,344150N1196830W001,04N27W23F008S,23-F8,34.415,-119.683,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,430,Observation,Part of a nested/multi-completion well,NA
50294,344150N1196840W001,04N27W23F002S,23-F2,34.415,-119.684,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,380,Observation,Part of a nested/multi-completion well,NA
50295,344150N1196840W002,04N27W23F004S,23-F4,34.415,-119.684,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,802,Observation,Part of a nested/multi-completion well,NA
25473,344152N1197125W001,04N27W21G004S,NA,34.4152,-119.713,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
37077,344156N1197164W001,04N27W21F001S,NA,34.4156,-119.716,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
23774,344156N1197164W002,04N27W21F002S,NA,34.4156,-119.716,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
51949,344163N1195774W002,NA,Edgewood 3,34.4163,-119.577,GPS,2.5 ft,3-049,Montecito,Santa Barbara,NA,Irrigation,Single Well,222484
23777,344169N1197048W001,04N27W22E001S,NA,34.4169,-119.705,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
23778,344169N1197048W002,04N27W22E002S,NA,34.4169,-119.705,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
50293,344170N1196860W001,04N27W23E005S,23-E5,34.417,-119.686,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,760,Observation,Part of a nested/multi-completion well,NA
46467,344171N1195425W001,04N25W19F004S,19F4,34.4171,-119.543,USGS quad,2.5 ft,3-018,Carpinteria,Santa Barbara,250,Observation,Single Well,NA
38301,344171N1197136W001,04N27W21G003S,NA,34.4171,-119.714,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
37076,344172N1197225W001,04N27W21E001S,NA,34.4172,-119.723,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
23772,344172N1197225W002,04N27W21E002S,21-E2,34.417,-119.722,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,200,Observation,Part of a nested/multi-completion well,NA
23773,344172N1197225W003,04N27W21E003S,NA,34.4172,-119.723,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
25474,344173N1197125W001,04N27W21G005S,NA,34.4173,-119.713,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
37075,344183N1197125W001,04N27W21B001S,NA,34.4183,-119.713,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
50297,344190N1196900W001,04N27W22A004S,22-A4,34.419,-119.69,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,740,Observation,Part of a nested/multi-completion well,NA
50298,344190N1196900W002,04N27W22A002S,22-A2,34.419,-119.69,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,279,Observation,Part of a nested/multi-completion well,NA
50299,344190N1196950W001,04N27W22B010S,22-B10,34.419,-119.695,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,441,Observation,Part of a nested/multi-completion well,NA
46470,344198N1195670W001,04N26W23A002S,23A2,34.4198,-119.567,USGS quad,2.5 ft,3-018,Carpinteria,Santa Barbara,330,Irrigation,Single Well,NA
23769,344200N1197456W001,04N27W19A001S,NA,34.42,-119.746,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
23770,344200N1197456W002,04N27W19A002S,19-A2,34.42,-119.744,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,180,Observation,Part of a nested/multi-completion well,NA
23771,344200N1197456W003,04N27W19A003S,NA,34.42,-119.746,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
23593,344219N1196556W001,04N27W13R001S,13-R1,34.422,-119.655,USGS quad,2.5 ft,3-049,Montecito,Santa Barbara,540,Observation,Single Well,NA
37070,344225N1197086W001,04N27W16R001S,16-R1,34.423,-119.708,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,625,Observation,Single Well,NA
23596,344231N1196934W001,04N27W15Q010S,NA,34.4231,-119.693,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
23594,344233N1196831W001,04N27W14P001S,14-P1,34.423,-119.682,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,783,Observation,Single Well,NA
23767,344236N1197484W001,04N27W18Q001S,NA,34.4236,-119.748,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
25472,344237N1197369W001,04N27W17L005S,NA,34.4237,-119.737,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
51946,344239N1196134W002,NA,Las Entradas 2,34.4239,-119.613,Surveyed,2.5 ft,3-049,Montecito,Santa Barbara,490,Residential,Single Well,NA
38304,344239N1198118W001,04N28W16R002S,4N/28W-16R2,34.4239,-119.812,GPS,0.1 ft.,NA,NA,Santa Barbara,NA,Observation,Single Well,NA
51942,344255N1196197W002,NA,Paden 2,34.4255,-119.62,Other,2.5 ft,3-049,Montecito,Santa Barbara,565,Residential,Single Well,E0152527
51944,344256N1196222W002,NA,Ennisbrook 2,34.4256,-119.622,Surveyed,2.5 ft,3-049,Montecito,Santa Barbara,510,Residential,Single Well,160400
23764,344258N1197339W001,04N27W17L002S,NA,34.4258,-119.734,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
37072,344258N1197339W002,04N27W17L003S,17-L3,34.426,-119.733,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,220,Observation,Part of a nested/multi-completion well,NA
23765,344258N1197339W003,04N27W17L004S,NA,34.4258,-119.734,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
36711,344261N1196806W001,04N27W14K002S,14-K2,34.426,-119.68,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,380,Observation,Single Well,NA
39524,344272N1196947W001,04N27W15K001S,15-K1,34.427,-119.694,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,464,Observation,Single Well,NA
24312,344272N1198142W001,04N28W16J006S,4N/28W-16J6,34.4272,-119.813,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,393,Observation,Single Well,5214
51945,344274N1196204W002,NA,Ennisbrook 5,34.4273,-119.62,Surveyed,2.5 ft,3-049,Montecito,Santa Barbara,460,Residential,Single Well,304876
51943,344275N1196249W002,NA,Amapola,34.4275,-119.625,Surveyed,2.5 ft,3-049,Montecito,Santa Barbara,618,Residential,Single Well,51667
37855,344275N1198117W001,04N28W16J002S,4N/28W-16J2,34.4275,-119.811,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,458,Other,Single Well,NA
37856,344275N1198117W004,04N28W16J005S,4N/28W-16J5,34.4275,-119.811,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,20,Observation,Single Well,NA
37071,344281N1197284W001,04N27W17J001S,NA,34.4281,-119.728,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
36712,344294N1197067W001,04N27W15E001S,NA,34.4294,-119.707,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
38252,344302N1196969W001,04N27W15G001S,NA,34.4302,-119.697,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
24313,344303N1198534W001,04N28W18F001S,4N/28W-18F1,34.4303,-119.852,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,NA,Observation,Single Well,NA
37675,344306N1198070W002,04N28W15E002S,4N/28W-15E2,34.4306,-119.806,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,1290,Observation,Single Well,NA
37853,344308N1198231W001,04N28W16F008S,4N/28W-16F8,34.4308,-119.822,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,460,Other,Single Well,183274
25210,344311N1197967W001,04N28W15H004S,4N/28W-15H4,34.4311,-119.796,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,700,Observation,Single Well,NA
39598,344311N1198578W001,04N28W18E001S,4N/28W-18E1,34.4311,-119.857,GPS,Unknown,3-016,Goleta,Santa Barbara,350,Observation,Single Well,NA
51950,344312N1196068W002,NA,EVR 3,34.4312,-119.607,GPS,2.5 ft,3-049,Montecito,Santa Barbara,43,Irrigation,Single Well,NA
51951,344313N1196081W002,NA,EVR 4,34.4313,-119.608,Surveyed,2.5 ft,3-049,Montecito,Santa Barbara,25,Irrigation,Single Well,NA
51952,344316N1196079W002,NA,EVR 6,34.4316,-119.608,GPS,2.5 ft,3-049,Montecito,Santa Barbara,55,Irrigation,Single Well,NA
49190,344322N1198132W001,04N28W16H003S,4N/28W-16H3,34.4322,-119.813,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,400,Observation,Single Well,NA
37074,344333N1197497W001,04N27W18C002S,NA,34.4333,-119.75,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
23766,344333N1197497W002,04N27W18C003S,NA,34.4333,-119.75,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
25273,344336N1198225W001,04N28W16C005S,4N/28W-16C5,34.4336,-119.822,Unknown,Unknown,3-016,Goleta,Santa Barbara,420,Observation,Single Well,6710
23841,344342N1197197W001,04N27W16C001S,16-C1,34.434,-119.719,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,330,Observation,Part of a nested/multi-completion well,NA
37503,344342N1197197W002,04N27W16C002S,16-C2,34.434,-119.719,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,230,Observation,Part of a nested/multi-completion well,NA
49191,344342N1198357W001,04N28W08P005S,4N/28W-8P5,34.4342,-119.836,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,440,Observation,Single Well,NA
51947,344343N1196169W002,NA,Valley Club 2,34.4343,-119.617,Surveyed,2.5 ft,3-049,Montecito,Santa Barbara,NA,Irrigation,Single Well,222473
49189,344347N1197840W001,04N28W14C002S,4N/28W-14C2,34.4347,-119.784,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,500,Observation,Single Well,NA
38253,344347N1197850W002,04N28W14C003S,4N/28W-14C3,34.4347,-119.784,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,545,Other,Single Well,50907
25209,344347N1197961W001,04N28W15A003S,4N/28W-15A3,34.4347,-119.791,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,130,Observation,Single Well,NA
37073,344350N1197497W001,04N27W18B005S,NA,34.435,-119.75,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
23586,344356N1197464W001,04N27W07R003S,07-R3,34.44,-119.745,USGS quad,2.5 ft,3-053,Foothill,Santa Barbara,510,Observation,Single Well,NA
51948,344360N1196057W002,NA,Las Fuentes,34.436,-119.606,GPS,2.5 ft,3-049,Montecito,Santa Barbara,700,Irrigation,Single Well,E0136945
38800,344361N1197717W001,04N28W12P003S,4N/28W-12P3,34.4361,-119.771,GPS,0.1 ft.,NA,NA,Santa Barbara,563,Industrial,Single Well,32464
23591,344364N1197261W001,04N27W09M001S,NA,34.4364,-119.726,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
38303,344364N1198093W001,04N28W09R013S,4N/28W-9R13,34.4363,-119.811,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,460,Residential,Single Well,5799
24380,344364N1198459W001,04N28W07R001S,4N/28W-7R1,34.4364,-119.845,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,465,Industrial,Single Well,139005
38643,344367N1198436W001,04N28W08N007S,4N/28W-8N7,34.4367,-119.843,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,420,Residential,Single Well,5716
24633,344367N1198436W002,04N28W08N008S,4N/28W-8N8,34.4364,-119.843,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,539,Industrial,Single Well,1881
49188,344371N1197798W001,04N28W11P006S,4N/28W-11P6,34.4371,-119.78,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,1100,Observation,Single Well,NA
38142,344378N1197978W001,04N28W10Q002S,4N/28W-10Q2,34.4378,-119.797,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,NA,Other,Single Well,NA
23592,344383N1197122W001,04N27W09Q001S,NA,34.4383,-119.712,Unknown,Unknown,3-017,Santa Barbara,Santa Barbara,NA,Unknown,Unknown,NA
23590,344383N1197256W001,04N27W08R002S,08-R2,34.438,-119.725,USGS quad,2.5 ft,3-017,Santa Barbara,Santa Barbara,205,Observation,Single Well,NA
38645,344383N1198292W001,04N28W08R003S,4N/28W-8R3,34.4343,-119.828,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,106,Observation,Single Well,NA
24634,344386N1198361W001,04N28W08P004S,4N/28W-8P4,34.4386,-119.835,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,610,Observation,Single Well,NA
24635,344386N1198361W002,04N28W08P006S,4N/28W-8P6,34.4386,-119.835,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,610,Observation,Single Well,NA
51941,344389N1196326W002,NA,T. Mosby,34.4389,-119.633,Surveyed,2.5 ft,3-049,Montecito,Santa Barbara,400,Residential,Single Well,E0136945
24638,344389N1198625W001,04N29W13A002S,4N/29W-13A2,34.4389,-119.862,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,340,Residential,Single Well,NA
49186,344392N1197957W001,04N28W10J001S,4N/28W-10J1,34.4392,-119.796,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,800,Observation,Single Well,NA
25207,344397N1197611W001,04N28W12R003S,12-R3,34.439,-119.761,USGS quad,2.5 ft,3-053,Foothill,Santa Barbara,380,Observation,Single Well,NA
49187,344397N1197807W001,04N28W11K005S,4N/28W-11K5,34.4397,-119.781,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,688,Observation,Single Well,NA
24637,344397N1198134W001,04N28W09J002S,4N/28W-9J2,34.4397,-119.812,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,400,Other,Single Well,51672
38648,344408N1198192W001,04N28W09K002S,4N/28W-9K2,34.4408,-119.818,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,NA,Observation,Single Well,NA
24541,344411N1198345W001,04N28W08K011S,4N/28W-8K11,34.4411,-119.833,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,340,Residential,Single Well,156947
39719,344417N1197417W001,04N27W08M005S,NA,34.4417,-119.742,Unknown,Unknown,3-053,Foothill,Santa Barbara,NA,Unknown,Unknown,NA
23589,344417N1197417W002,04N27W08M006S,NA,34.4417,-119.742,Unknown,Unknown,3-053,Foothill,Santa Barbara,NA,Unknown,Unknown,NA
24540,344425N1198386W001,04N28W08F002S,NA,34.4425,-119.839,Unknown,Unknown,3-016,Goleta,Santa Barbara,NA,Unknown,Unknown,NA
24918,344428N1197911W001,04N28W11E002S,4N/28W-11E2,34.4432,-119.79,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,450,Residential,Single Well,5712
25475,344431N1198107W001,04N28W09H003S,4N/28W-9H3,34.4367,-119.843,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,NA,Observation,Single Well,NA
23587,344436N1197378W001,04N27W08E001S,08-E1,34.444,-119.737,USGS quad,2.5 ft,3-053,Foothill,Santa Barbara,580,Observation,Single Well,NA
25471,344437N1197369W001,04N27W08E004S,NA,34.4437,-119.737,Unknown,Unknown,3-053,Foothill,Santa Barbara,NA,Unknown,Unknown,NA
25477,344442N1197587W001,04N28W12H004S,12-H4,34.444,-119.759,Unknown,Unknown,3-053,Foothill,Santa Barbara,290,Observation,Single Well,6733
49182,344442N1198310W001,04N28W08G001S,4N/28W-8G1,34.4442,-119.831,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,230,Observation,Single Well,NA
49185,344453N1198049W001,04N28W10F003S,4N/28W-10F3,34.4453,-119.805,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,305,Residential,Single Well,25931
49183,344458N1198157W001,04N28W09G003S,4N/28W-9G3,34.4458,-119.816,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,290,Other,Single Well,NA
49184,344458N1198157W002,04N28W09G004S,4N/28W-9G4,34.4458,-119.816,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,320,Other,Single Well,156951
38462,344461N1198317W001,04N28W08B010S,4N/28W-8B10,34.4461,-119.831,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,450,Other,Single Well,7585
38799,344494N1197695W001,04N28W12C002S,12-C2,34.449,-119.769,USGS quad,2.5 ft,3-053,Foothill,Santa Barbara,130,Observation,Single Well,NA
38646,344494N1198153W001,04N28W09A003S,4N/28W-9A3,34.4494,-119.814,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,125,Observation,Single Well,NA
25476,344498N1197914W001,04N28W11D003S,4N/28W-11D3,34.4498,-119.791,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,NA,Observation,Single Well,NA
25406,344500N1198089W001,04N28W03N010S,4N/28W-3N10,34.45,-119.808,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,560,Residential,Single Well,231472
37947,344508N1198286W001,04N28W05R001S,4N/28W-5R1,34.4508,-119.828,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,141,Observation,Single Well,NA
38788,344514N1197347W001,04N27W05P001S,NA,34.4514,-119.735,Unknown,Unknown,3-053,Foothill,Santa Barbara,NA,Unknown,Unknown,NA
24379,344514N1198284W001,04N28W05R008S,4N/28W-5R8,34.4514,-119.827,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,145,Residential,Single Well,5702
38076,344517N1198098W001,04N28W03N008S,4N/28W-3N8,34.4517,-119.809,Unknown,0.1 ft.,3-016,Goleta,Santa Barbara,470,Observation,Single Well,NA
37946,344517N1198442W001,04N28W05N004S,4N28W-5N4,34.4517,-119.843,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,165,Other,Single Well,51623
25112,344519N1197895W001,04N28W02N002S,4N/28W-2N2,34.4519,-119.788,GPS,0.1 ft.,3-016,Goleta,Santa Barbara,100,Observation,Single Well,NA
38302,344525N1197882W001,04N28W02P003S,NA,34.4525,-119.788,Unknown,Unknown,3-016,Goleta,Santa Barbara,NA,Unknown,Unknown,NA
23796,344589N1199773W001,04N30W01G001S,NA,34.4589,-119.977,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
24061,344772N1199617W001,05N29W31C001S,NA,34.4772,-119.962,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
36838,344792N1200206W001,05N30W28R001S,NA,34.4792,-120.021,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
25574,344796N1200196W001,05N30W28R002S,NA,34.4796,-120.02,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
39759,344805N1200686W002,05N30W30N002S,NA,34.4805,-120.069,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
39531,345022N1200681W001,05N30W19E001S,NA,34.5022,-120.068,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
36837,345475N1198748W001,05N29W01C001S,NA,34.5475,-119.875,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
38709,345736N1206376W001,06N36W26G001S,NA,34.5736,-120.638,Unknown,Unknown,NA,NA,Santa Barbara,NA,Unknown,Unknown,NA
49166,345790N1206410W001,06N36W26C001S,6N/36W-26C1,34.579,-120.641,Unknown,Unknown,NA,NA,Santa Barbara,503,Irrigation,Single Well,NA
38300,345955N1202570W001,06N32W16P003S,NA,34.5955,-120.257,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
49121,346020N1201690W001,06N31W17F003S,6N/31W-17F3,34.602,-120.169,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,71,Irrigation,Single Well,NA
38798,346025N1201720W001,06N31W17F001S,NA,34.6025,-120.172,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
24991,346036N1202812W001,06N32W18H001S,NA,34.6036,-120.281,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
36400,346064N1201053W001,06N31W13D001S,NA,34.6064,-120.105,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
24309,346075N1200542W001,06N30W09N001S,NA,34.6075,-120.054,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
36335,346089N1199611W001,06N29W08P001S,NA,34.6089,-119.961,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
24063,346089N1199611W002,06N29W08P002S,NA,34.6089,-119.961,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
37000,346100N1199345W001,06N29W09J001S,NA,34.61,-119.934,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
49136,346110N1203680W001,06N33W08R001S,6N/33W-8R1,34.611,-120.368,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,165,Irrigation,Single Well,NA
49137,346120N1202200W001,06N32W11L004S,6N/32W-11L4,34.612,-120.22,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Irrigation,Single Well,NA
38441,346124N1202197W001,06N33W11L004S,NA,34.6124,-120.22,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
38440,346124N1203674W001,06N33W08J003S,NA,34.6124,-120.367,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
49114,346130N1199750W001,06N29W07L001S,6N/29W-7L1,34.613,-119.975,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Irrigation,Single Well,NA
25592,346131N1203638W001,06N33W09M001S,NA,34.6131,-120.364,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
37852,346136N1200070W001,06N30W11G001S,NA,34.6136,-120.007,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
49113,346140N1200070W001,06N30W11G004S,6N/30W-11G4,34.614,-120.007,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Irrigation,Single Well,NA
49107,346140N1200760W001,06N30W07G006S,6N/30W-7G6,34.614,-120.076,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,410,Irrigation,Single Well,NA
24155,346142N1200781W001,06N30W07G005S,NA,34.6142,-120.078,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
49120,346150N1201870W001,06N31W07F001S,6N/31W-7F1,34.615,-120.187,GPS,10 ft.,3-015,Santa Ynez River Valley,Santa Barbara,700,Other,Single Well,NA
23899,346155N1201370W001,06N31W10F001S,NA,34.6155,-120.137,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
23900,346180N1201214W001,06N31W11D004S,NA,34.618,-120.121,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
49116,346220N1199890W001,06N30W01R003S,6N/30W-1R3,34.622,-119.989,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,240,Irrigation,Single Well,NA
49119,346220N1202140W001,06N32W02Q001S,6N/32W-2Q1,34.622,-120.214,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,76,Other,Single Well,NA
49106,346240N1200980W001,06N31W01P003S,6N/31W-1P3,34.624,-120.098,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,490,Irrigation,Single Well,NA
36714,346242N1201014W001,06N31W01P002S,NA,34.6242,-120.101,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
49135,346270N1204160W001,06N34W12C005S,6N/34W-12C5,34.627,-120.416,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,162,Irrigation,Single Well,NA
23799,346280N1201153W001,06N31W02K001S,NA,34.628,-120.115,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Unknown,Unknown,NA
49134,346280N1202870W001,06N32W06K001S,6N/32W-6K1,34.628,-120.287,Unknown,Unknown,3-015,Santa Ynez River Valley,Santa Barbara,NA,Irrigation,Single Well,NA
